Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
,2021-07-07 16:14:46,2021-07-07 02:30:00,Rapid City,South Dakota,605,"Calls pretending to be government, businesses, or family and friends",Y
8887877331,2021-07-07 16:14:47,2021-07-03 18:21:00,,Kentucky,859,Dropped call or no message,Y
8138724071,2021-07-07 16:14:54,2021-07-07 16:06:00,,Florida,813,Dropped call or no message,N
5307387264,2021-07-07 16:14:57,2021-07-07 12:10:00,San Rafael,California,530,Other,N
,2021-07-07 16:14:58,2021-07-07 16:04:00,KENYON,Minnesota,507,Other,Y
5412537465,2021-07-07 16:14:58,2021-07-07 11:59:00,The Dalles,Oregon,541,No Subject Provided,N
2108685045,2021-07-07 16:14:59,2021-07-06 13:00:00,New Braunfels,Texas,954,"Calls pretending to be government, businesses, or family and friends",Y
3033715778,2021-07-07 16:15:03,2021-07-07 01:45:00,Des Moines,Washington,303,Vacation  & timeshares,Y
6209799618,2021-07-07 16:15:14,2021-07-07 12:13:00,,Kansas,620,Dropped call or no message,Y
6672158979,2021-07-07 16:15:15,2021-07-06 11:43:00,Easton,Maryland,443,Other,Y
,2021-07-07 16:15:18,2021-07-07 15:10:00,,Texas,830,No Subject Provided,Y
3155629812,2021-07-07 16:16:30,2021-07-07 15:15:00,,New York,315,No Subject Provided,N
4194308212,2021-07-07 16:15:21,2021-07-07 15:11:00,Chicago,Illinois,312,Warranties  & protection plans,N
9852607786,2021-07-07 16:15:25,2021-07-07 15:06:00,Bush,Louisiana,985,Dropped call or no message,Y
2393421474,2021-07-07 16:15:26,2021-07-06 10:37:00,PLM CITY,Florida,772,No Subject Provided,
7572319955,2021-07-07 16:15:27,2021-07-07 16:02:00,Gloucester,Virginia,757,Medical  & prescriptions,Y
8138930272,2021-07-07 16:15:30,2021-07-07 15:52:00,,Florida,813,Dropped call or no message,N
7143480901,2021-07-07 16:15:32,2021-07-07 13:16:00,,Indiana,317,No Subject Provided,Y
6146186707,2021-07-07 16:15:33,2021-07-07 16:03:00,North Port,Florida,941,Home improvement  & cleaning,Y
9516771450,2021-07-07 16:15:35,2021-07-07 12:22:00,Houston,Texas,713,Computer  & technical support,Y
8186389789,2021-07-07 16:15:36,2021-07-01 16:26:00,,California,209,Charities,Y
8449807266,2021-07-07 16:15:36,2021-07-07 16:13:00,,Connecticut,860,Other,
8593915807,2021-07-07 16:15:38,2021-07-04 20:34:00,,Kentucky,859,Dropped call or no message,Y
3152328257,2021-07-07 16:15:43,2021-07-07 14:04:00,Cantrall,Illinois,217,Computer  & technical support,N
6313068483,2021-07-07 16:15:44,2021-07-07 09:24:00,,New York,917,Other,
3154123926,2021-07-07 16:15:45,2021-07-07 16:07:00,,New York,315,Other,Y
8883460677,2021-07-07 16:15:46,2021-07-07 12:00:00,Pound Ridge,New York,203,Other,Y
5204111060,2021-07-07 16:15:49,2021-07-07 11:57:00,Vail,Arizona,520,Medical  & prescriptions,Y
9295382563,2021-07-07 16:15:52,2021-07-07 00:00:00,,New York,917,No Subject Provided,Y
8446182913,2021-07-07 16:15:54,2021-07-07 10:26:00,Nebraska City,Nebraska,402,Dropped call or no message,Y
7029443874,2021-07-07 16:15:55,2021-07-07 13:11:00,Las Vegas,Nevada,702,Other,
9284938562,2021-07-07 16:15:57,2021-07-07 13:54:00,murfreesboro,Tennessee,615,Other,Y
7402989545,2021-07-07 16:16:01,2021-07-07 13:14:00,Sahuarita,Arizona,480,Warranties  & protection plans,Y
8888461714,2021-07-07 16:16:04,2021-07-06 16:16:00,OLYMPIA,Washington,360,Other,
5412537796,2021-07-07 16:16:05,2021-07-07 11:41:00,The Dalles,Oregon,541,No Subject Provided,N
5167380180,2021-07-07 16:16:05,2021-07-07 16:10:00,Garden City,New York,516,Warranties  & protection plans,Y
6202098996,2021-07-07 16:16:05,2021-07-07 13:31:00,,Kansas,620,Dropped call or no message,Y
8332640226,2021-07-07 16:16:10,2021-07-07 14:38:00,,Massachusetts,617,"Calls pretending to be government, businesses, or family and friends",N
8138551279,2021-07-07 16:16:15,2021-07-07 14:24:00,,Florida,813,Dropped call or no message,N
5022735906,2021-07-07 16:16:17,2021-07-05 15:18:00,,Kentucky,859,Dropped call or no message,Y
6305761931,2021-07-07 16:16:17,2021-07-06 14:50:00,San Rafael,California,530,Work from home  & other ways to make money,N
2137971125,2021-07-07 16:16:18,2021-07-01 15:41:00,PLM CITY,Florida,772,No Subject Provided,
6016995575,2021-07-07 16:16:19,2021-07-07 15:13:00,,Mississippi,601,Warranties  & protection plans,Y
3045646081,2021-07-07 16:16:21,2021-07-07 14:35:00,,South Carolina,803,Other,Y
2019333670,2021-07-07 16:16:25,2021-07-07 16:13:00,,New Jersey,201,Medical  & prescriptions,Y
2099209451,2021-07-07 16:16:30,2021-07-01 10:35:00,,California,209,Other,Y
9412658020,2021-07-07 16:16:41,2021-07-05 16:04:00,North Port,Florida,941,Other,Y
9802808379,2021-07-07 16:16:42,2021-07-07 16:13:00,Monticello,Kentucky,606,Warranties  & protection plans,Y
7257772292,2021-07-07 16:16:43,2021-07-07 12:37:00,,Nevada,702,"Energy, solar,  & utilities",Y
3074871553,2021-07-07 16:17:46,2021-07-07 10:11:00,,Illinois,847,No Subject Provided,
7038447242,2021-07-07 16:16:47,2021-07-07 15:31:00,Sterling,Virginia,703,Warranties  & protection plans,Y
8186915964,2021-07-07 16:16:49,2021-07-07 13:13:00,,California,661,Other,N
8137560881,2021-07-07 16:16:49,2021-07-07 14:52:00,Tampa,Florida,813,Warranties  & protection plans,Y
2015841714,2021-07-07 16:16:51,2021-07-07 16:15:00,Hawthorne,New Jersey,201,Warranties  & protection plans,Y
4092914832,2021-07-07 16:16:51,2021-07-05 11:51:00,Belton,Texas,409,Dropped call or no message,Y
3017986922,2021-07-07 16:16:52,2021-07-07 16:15:00,Pasadena,Maryland,410,Other,Y
4028445057,2021-07-07 16:16:52,2021-07-07 12:09:00,Nebraska City,Nebraska,402,Dropped call or no message,Y
2676550489,2021-07-07 16:16:53,2021-07-07 13:13:00,,Oregon,503,Other,Y
6124211374,2021-07-07 16:16:54,2021-07-07 17:00:00,BAYONNE,New Jersey,201,"Calls pretending to be government, businesses, or family and friends",Y
6145030527,2021-07-07 16:17:00,2021-07-06 14:10:00,,Kentucky,859,Dropped call or no message,Y
5759212185,2021-07-07 16:17:00,2021-07-05 16:44:00,OLYMPIA,Washington,360,Other,
6232506784,2021-07-07 16:17:01,2021-07-07 13:15:00,,Arizona,480,Warranties  & protection plans,Y
4126793345,2021-07-07 16:17:02,2021-07-07 10:25:00,,Pennsylvania,412,Dropped call or no message,
3022917860,2021-07-07 16:17:05,2021-07-07 11:20:00,The Dalles,Oregon,541,No Subject Provided,N
7274764945,2021-07-07 16:17:05,2021-07-07 13:44:00,,Florida,813,Dropped call or no message,N
7023264396,2021-07-07 16:17:07,2021-07-07 13:11:00,Henderson,Nevada,702,Other,Y
6204336676,2021-07-07 16:17:09,2021-07-07 13:40:00,,Kansas,620,Other,Y
9516773936,2021-07-07 16:17:13,2021-07-07 00:00:00,,New York,718,No Subject Provided,Y
8339154028,2021-07-07 16:17:14,2021-07-07 16:30:00,,South Carolina,864,No Subject Provided,Y
6016995575,2021-07-07 16:17:14,2021-07-07 09:21:00,,Mississippi,601,Warranties  & protection plans,Y
8779549930,2021-07-07 16:17:17,2021-07-05 13:10:00,North Port,Florida,941,Other,Y
6612733408,2021-07-07 16:17:20,2021-07-07 12:06:00,,California,661,Other,N
2172154779,2021-07-07 16:17:23,2021-07-06 12:57:00,Clifton,New Jersey,973,Dropped call or no message,Y
8029093137,2021-07-07 16:17:24,2021-07-01 15:34:00,PLM CITY,Florida,772,No Subject Provided,
7864349103,2021-07-07 16:17:26,2021-07-07 17:00:00,Billerica,Massachusetts,781,"Calls pretending to be government, businesses, or family and friends",Y
4152551556,2021-07-07 16:17:26,2021-07-07 04:15:00,Newton,New Jersey,973,Medical  & prescriptions,Y
7047076016,2021-07-07 16:17:27,2021-07-07 14:11:00,,South Carolina,803,Other,Y
2093486057,2021-07-07 16:17:29,2021-07-05 09:54:00,,California,209,Dropped call or no message,Y
8556582269,2021-07-07 16:17:31,2021-07-07 10:00:00,Staten island,New York,718,"Calls pretending to be government, businesses, or family and friends",Y
2792071611,2021-07-07 16:17:32,2021-07-06 10:38:00,San Rafael,California,530,Warranties  & protection plans,N
,2021-07-07 16:17:34,2021-07-07 02:20:00,West Palm Beach,Florida,561,Medical  & prescriptions,Y
3163691906,2021-07-07 16:17:36,2021-07-07 14:43:00,Valley Center ks,Kansas,316,Other,N
8592086758,2021-07-07 16:17:37,2021-07-06 16:47:00,,Kentucky,859,Dropped call or no message,Y
6084544711,2021-07-07 16:17:43,2021-07-07 13:10:00,Sacramento,California,916,"Calls pretending to be government, businesses, or family and friends",Y
8339154027,2021-07-07 16:17:44,2021-07-07 17:08:00,Stevensville,Maryland,609,"Calls pretending to be government, businesses, or family and friends",Y
6266092116,2021-07-07 16:17:47,2021-07-06 17:29:00,,California,661,Other,N
6156452444,2021-07-07 16:17:47,2021-07-06 10:23:00,Easton,Maryland,443,Other,Y
7724481592,2021-07-07 16:17:50,2021-07-07 10:22:00,,Arizona,480,Warranties  & protection plans,Y
4028737469,2021-07-07 16:17:54,2021-07-07 15:00:00,Nebraska City,Nebraska,402,Dropped call or no message,Y
2202725031,2021-07-07 16:18:02,2021-07-07 16:17:00,Cincinnati,Ohio,513,Other,Y
5413645309,2021-07-07 16:18:03,2021-07-07 08:35:00,The Dalles,Oregon,541,No Subject Provided,N
4194528856,2021-07-07 16:18:06,2021-07-07 14:28:00,Madison,Wisconsin,608,Dropped call or no message,Y
6038992418,2021-07-07 16:18:28,2021-07-07 00:00:00,,New Hampshire,603,No Subject Provided,N
5023233806,2021-07-07 16:18:59,2021-07-07 14:40:00,,Kentucky,502,No Subject Provided,N
6208736671,2021-07-07 16:18:09,2021-07-07 15:09:00,,Kansas,620,Other,Y
2172849861,2021-07-07 16:18:12,2021-07-07 14:05:00,Maplewood,Minnesota,651,Warranties  & protection plans,Y
,2021-07-07 16:18:14,2021-07-07 15:42:00,Ottumwa,Iowa,641,Other,Y
9183670341,2021-07-07 16:18:14,2021-07-07 16:15:00,,Georgia,770,Other,Y
8774643728,2021-07-07 16:18:15,2021-07-06 16:39:00,Mesa,Arizona,602,Medical  & prescriptions,N
8186389789,2021-07-07 16:18:19,2021-07-05 16:26:00,,California,209,Other,Y
7203869867,2021-07-07 16:18:20,2021-07-07 09:11:00,,Colorado,720,Dropped call or no message,Y
9134498259,2021-07-07 16:18:22,2021-07-07 09:30:00,,Kansas,913,No Subject Provided,
6614952180,2021-07-07 16:18:23,2021-07-06 11:41:00,,California,661,Other,N
8007532851,2021-07-07 16:19:08,2021-06-29 12:09:00,,North Carolina,336,No Subject Provided,
2162308754,2021-07-07 16:18:25,2021-07-07 16:00:00,Maple hts,Ohio,216,Other,N
,2021-07-07 16:18:48,2021-07-07 16:16:00,,Connecticut,860,No Subject Provided,N
3132654831,2021-07-07 16:18:28,2021-07-06 13:06:00,Clifton,New Jersey,973,Other,Y
,2021-07-07 16:18:29,2021-07-07 13:02:00,,Washington,360,"Calls pretending to be government, businesses, or family and friends",Y
1494702005301,2021-07-07 16:18:29,2021-07-07 16:11:00,Huntsville,Alabama,256,"Calls pretending to be government, businesses, or family and friends",Y
2137971125,2021-07-07 16:18:31,2021-06-29 15:37:00,PLM CITY,Florida,772,No Subject Provided,
4152252198,2021-07-07 16:18:32,2021-07-01 13:45:00,Ashland,California,415,Other,N
2247354768,2021-07-07 16:18:42,2021-07-07 15:16:00,,Illinois,630,Warranties  & protection plans,Y
9493545717,2021-07-07 16:18:43,2021-07-06 13:22:00,Little Mountain,South Carolina,803,"Reducing your debt (credit cards, mortgage, student loans)",N
8034309396,2021-07-07 16:18:43,2021-07-07 15:56:00,Acton,Massachusetts,978,"Energy, solar,  & utilities",Y
5022735906,2021-07-07 16:18:47,2021-07-06 16:54:00,,Kentucky,859,Dropped call or no message,Y
6292458283,2021-07-07 16:18:49,2021-05-28 16:22:00,Bartlett,Tennessee,901,Other,Y
7273803672,2021-07-07 16:18:51,2021-07-07 16:16:00,pinellas park,Florida,727,"Energy, solar,  & utilities",Y
6615248187,2021-07-07 16:18:52,2021-07-06 11:27:00,,California,661,Other,N
8888371178,2021-07-07 16:18:53,2021-07-07 11:49:00,,South Carolina,803,Other,Y
8138039654,2021-07-07 16:18:54,2021-07-07 12:20:00,,Florida,813,Dropped call or no message,N
8154260459,2021-07-07 16:18:55,2021-07-07 16:15:00,Dunedin,Florida,815,Warranties  & protection plans,Y
3865595571,2021-07-07 16:18:56,2021-07-07 15:15:00,ALVA,Oklahoma,580,Warranties  & protection plans,Y
2095498444,2021-07-07 16:19:10,2021-07-05 17:45:00,,California,209,Dropped call or no message,Y
5139643443,2021-07-07 16:19:11,2021-07-07 14:57:00,,Illinois,847,Dropped call or no message,Y
5107228073,2021-07-07 16:19:21,2021-07-05 18:19:00,,California,661,Other,N
5412537469,2021-07-07 16:19:22,2021-07-07 08:10:00,The Dalles,Oregon,541,No Subject Provided,N
5594839049,2021-07-07 16:19:23,2021-07-06 18:10:00,,Kentucky,859,Dropped call or no message,Y
8622146468,2021-07-07 16:19:24,2021-06-29 14:17:00,PLM CITY,Florida,772,No Subject Provided,
8009141736,2021-07-07 16:19:25,2021-07-07 16:15:00,St Paul,Minnesota,651,"Calls pretending to be government, businesses, or family and friends",Y
8667411266,2021-07-07 16:19:28,2021-07-07 16:14:00,GREENSBORO,Georgia,770,Dropped call or no message,Y
5592714116,2021-07-07 16:19:28,2021-07-07 09:56:00,,California,559,Dropped call or no message,Y
9732218197,2021-07-07 16:19:32,2021-07-06 12:57:00,Clifton,New Jersey,973,Other,Y
2104983833,2021-07-07 16:19:36,2021-07-07 13:08:00,,Texas,210,Other,Y
2297152134,2021-07-07 16:19:37,2021-07-07 15:52:00,,Georgia,229,Other,
2296967979,2021-07-07 16:19:37,2021-07-07 14:16:00,Riverton,Wyoming,307,Other,Y
,2021-07-07 16:19:40,2021-07-07 15:00:00,FORT WORTH,Texas,817,Warranties  & protection plans,Y
4158466332,2021-07-07 16:19:42,2021-07-07 11:58:00,Ashland,California,415,Warranties  & protection plans,Y
,2021-07-07 16:19:45,2021-07-07 13:30:00,Waukegan,Illinois,224,"Calls pretending to be government, businesses, or family and friends",Y
6618744725,2021-07-07 16:19:48,2021-07-05 10:50:00,,California,661,Other,N
7016582174,2021-07-07 16:19:49,2021-07-07 11:40:00,,South Carolina,803,Other,Y
4143866335,2021-07-07 16:20:47,2021-07-07 13:12:00,,Illinois,847,No Subject Provided,
7085464467,2021-07-07 16:20:00,2021-07-05 13:49:00,,California,209,Dropped call or no message,Y
8592950357,2021-07-07 16:20:01,2021-07-07 12:35:00,,Kentucky,859,Dropped call or no message,Y
2158505944,2021-07-07 16:20:05,2021-07-07 12:40:00,,Pennsylvania,610,"Calls pretending to be government, businesses, or family and friends",Y
2172849861,2021-07-07 16:20:06,2021-07-07 02:34:00,Maplewood,Minnesota,651,Warranties  & protection plans,Y
8106738274,2021-07-07 16:20:08,2021-07-07 16:49:00,Atlanta,Georgia,404,"Calls pretending to be government, businesses, or family and friends",Y
5412537469,2021-07-07 16:20:12,2021-07-06 17:00:00,The Dalles,Oregon,541,No Subject Provided,N
8182065273,2021-07-07 16:20:15,2021-07-05 10:00:00,,California,661,Other,N
4232120186,2021-07-07 16:20:20,2021-07-06 09:15:00,Easton,Maryland,443,Other,Y
8137932230,2021-07-07 16:20:26,2021-07-07 16:17:00,Tampa,Florida,813,Warranties  & protection plans,Y
4143853126,2021-07-07 16:20:27,2021-07-05 11:15:00,Milwaukee,Wisconsin,414,"Reducing your debt (credit cards, mortgage, student loans)",Y
3862902975,2021-07-07 16:20:28,2021-07-07 16:15:00,Port Orange,Florida,386,"Calls pretending to be government, businesses, or family and friends",Y
7152605680,2021-07-07 16:20:31,2021-07-07 10:33:00,Eau Claire,Wisconsin,715,Dropped call or no message,Y
9733810359,2021-07-07 16:20:33,2021-07-06 15:17:00,Clifton,New Jersey,973,Dropped call or no message,Y
9783880840,2021-07-07 16:20:36,2021-07-07 09:44:00,cross plains,Tennessee,615,Warranties  & protection plans,Y
8667404882,2021-07-07 16:20:39,2021-07-07 15:14:00,GREENSBORO,Georgia,770,Dropped call or no message,Y
3175864965,2021-07-07 16:21:44,2021-07-07 00:00:00,,New Hampshire,603,No Subject Provided,N
5807230531,2021-07-07 16:20:42,2021-07-07 15:17:00,Buffalo Grove,Illinois,630,Warranties  & protection plans,Y
3107286572,2021-07-07 16:20:45,2021-07-06 13:30:00,,California,209,Other,Y
4158466336,2021-07-07 16:20:46,2021-07-07 09:37:00,Ashland,California,415,Other,
9515728246,2021-07-07 16:20:47,2021-07-07 13:19:00,riverside,California,951,Other,Y
6692000252,2021-07-07 16:20:49,2021-07-06 12:45:00,Santa Rosa,California,650,Dropped call or no message,N
3174689748,2021-07-07 16:20:51,2021-07-07 10:22:00,,South Carolina,803,Other,Y
9706714441,2021-07-07 16:20:51,2021-07-07 13:09:00,Cascade,Colorado,719,Other,Y
8186915964,2021-07-07 16:20:57,2021-07-03 14:59:00,,California,661,Other,N
9035213472,2021-07-07 16:20:58,2021-07-07 02:17:00,COLORADO SPGS,Colorado,951,"Calls pretending to be government, businesses, or family and friends",Y
9496945645,2021-07-07 16:20:59,2021-07-05 09:00:00,Rancho Santa Margarita,California,949,"Energy, solar,  & utilities",N
2342747090,2021-07-07 16:21:05,2021-07-07 16:12:00,Weddington,North Carolina,704,Other,Y
7168123635,2021-07-07 16:21:06,2021-07-07 13:19:00,,New York,716,Other,Y
3072257459,2021-07-07 16:21:08,2021-06-09 14:08:00,laramie,Wyoming,307,Warranties  & protection plans,Y
8668770563,2021-07-07 16:21:12,2021-07-07 12:00:00,Pasadena,Texas,713,Medical  & prescriptions,Y
6782768192,2021-07-07 16:21:12,2021-07-07 13:26:00,Columbus,Ohio,614,Dropped call or no message,Y
5412537482,2021-07-07 16:21:13,2021-07-06 11:48:00,The Dalles,Oregon,541,No Subject Provided,N
2093731731,2021-07-07 16:21:15,2021-07-06 12:55:00,San Diego,California,619,Warranties  & protection plans,Y
8707148834,2021-07-07 16:21:18,2021-07-07 08:33:00,cross plains,Tennessee,615,Dropped call or no message,Y
5022453007,2021-07-07 16:22:20,2021-07-07 13:53:00,,Kentucky,502,No Subject Provided,N
3104100483,2021-07-07 16:21:21,2021-07-07 13:16:00,Long Beach,California,310,Other,Y
2256817154,2021-07-07 16:21:22,2021-07-07 16:19:00,,Louisiana,225,Dropped call or no message,Y
7277978633,2021-07-07 16:21:23,2021-07-07 16:11:00,,Florida,727,"Reducing your debt (credit cards, mortgage, student loans)",Y
6264512099,2021-07-07 16:21:24,2021-07-06 13:00:00,,California,209,Dropped call or no message,Y
8186915964,2021-07-07 16:21:24,2021-07-03 12:25:00,,California,661,Other,N
3154989404,2021-07-07 16:21:27,2021-07-07 16:13:00,,New York,585,Warranties  & protection plans,Y
7152605594,2021-07-07 16:21:31,2021-07-07 11:41:00,Eau Claire,Wisconsin,715,Dropped call or no message,Y
6027676606,2021-07-07 16:22:20,2021-06-29 11:51:00,,North Carolina,336,No Subject Provided,
8777479856,2021-07-07 16:21:41,2021-07-07 12:05:00,GREENSBORO,Georgia,770,Dropped call or no message,Y
4752159706,2021-07-07 16:21:41,2021-07-06 15:35:00,Clifton,New Jersey,973,Dropped call or no message,Y
306976404074,2021-07-07 16:21:42,2021-07-07 15:58:00,,Illinois,847,"Calls pretending to be government, businesses, or family and friends",Y
7192126943,2021-07-07 16:21:51,2021-07-07 14:12:00,Fountain,Colorado,719,Other,Y
8186915964,2021-07-07 16:21:53,2021-07-03 11:40:00,,California,661,Other,N
3204298804,2021-07-07 16:21:56,2021-07-06 17:40:00,,South Carolina,803,Other,Y
55940964647,2021-07-07 16:21:56,2021-07-07 15:48:00,Avon Lake,Ohio,440,Warranties  & protection plans,Y
8764416594,2021-07-07 16:21:58,2021-07-07 14:12:00,Elgin,North Dakota,701,"Lotteries, prizes  & sweepstakes",N
2533594710,2021-07-07 16:21:59,2021-07-07 13:14:00,Gig Harbor,Washington,253,"Calls pretending to be government, businesses, or family and friends",Y
7724699026,2021-07-07 16:22:03,2021-07-07 16:13:00,,Pennsylvania,814,"Reducing your debt (credit cards, mortgage, student loans)",Y
2098521253,2021-07-07 16:22:08,2021-07-06 10:33:00,,California,209,Dropped call or no message,Y
8772641011,2021-07-07 16:22:09,2021-07-07 02:19:00,,Montana,406,"Calls pretending to be government, businesses, or family and friends",
